year,program code,Desc 1,Desc 2,Desc 3,aproved budget,spent budget,right,lack_health,vacc_child,detec_diabe,detec_hyper,mort_infan,mort_mater,atent_birth,life_expec,moder_pover,extre_pover,incom_ineq,lack_food,insec_food,lag_educ,illiterate,compu_school,school_atten,pisa_read,pisa_math,pisa_science,high_educ,univ_educ,lack_noact,lack_high65,lack_secur,access_pens,insur_disabl,day_care,pension_SAR,benef_life,benef_disabl,benef_death,house_space,house_servi,own_house,trash_dispo,acce_comu,N. of indicators affected
2012,19T002,,,Seguro de Invalidez y Vida,1792,1792,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4
2012,19T003,,,Seguro de Salud para la Familia,887,887,Social security,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,19T005,,,11% de Haberes y Haberes de Retiro,3294.966054,3175.767947,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
2012,19T006,,,Cuota Social Seguro de Salud ISSSTE,12539,12608.79774,Social security,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,19U001,,,Seguridad Social Cañeros,350,253.2703354,Social security,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,20B004,"Contribuir al acceso a leche de calidad, apoyando la economía de los hogares beneficiarios del Programa de Abasto Social de Leche.",Liconsa cuenta con disponibilidad garantizada de materia prima para la distribución de leche fortificada y de calidad,"Programa de adquisición de leche nacional a cargo de LICONSA, S. A. de C. V.",1341,1688.5,Nutrition,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,20E003,,"Adultos Mayores atendidos mediante servicios médicos, jurídicos, recreativos, asistenciales",Servicios a grupos con necesidades especiales,223.367138,228.9905509,Health,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,20S052,Contribuir a promover el acceso a una alimentación que reuna los requisitos mínimos nutricionales de la población en condiciones de pobreza patrimonial.,"Los hogares beneficiarios en pobreza patrimonial acceden al consumo de leche fortificada, de calidad, a bajo precio.","Programa de Abasto Social de Leche a cargo de Liconsa, S.A. de C.V.",1050,1050,Nutrition,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,20S053,"Contribuir a mejorar la nutrición como una capacidad básica de la población que habita en localidades rurales, mediante el abasto de alimentos","Localidades rurales de alta y muy alta marginación, son abastecidas de productos básicos y complementarios de calidad en forma económica, eficiente y oportuna","Programa de Abasto Rural a cargo de Diconsa, S.A. de C.V. (DICONSA)",1796,1801,Nutrition,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,20S057,"Contribuir a mejorar las fuentes de ingreso de los artesanos cuyo ingreso es inferior a la línea de bienestar, mejorando sus condiciones productivas",Artesanos productores cuyo ingreso es inferior a la línea de bienestar mejoran su condición productiva.,Programas del Fondo Nacional de Fomento a las Artesanías (FONART),168.159886,144.1352236,Poverty,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,20S058,Contribuir a que los hogares mexicanos en situación de pobreza mejoren su calidad de vida a través de acciones de vivienda.,Hogares mexicanos habitantes del territorio nacional en situación de pobreza con necesidades de vivienda mejoran sus condiciones habitacionales,Programa de Ahorro y Subsidio para la Vivienda Tu Casa,1512.4,1906.553225,Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3
2012,20S065,Contribuir a la protección social de los jornaleros agrícolas y sus familias.,"La población jornalera agrícola y sus familias amplían sus capacidades mediante apoyos en alimentación, salud, infraestructura, educación e información, así como con la promoción de su acceso a los servicios básicos.",Programa de Atención a Jornaleros Agrícolas,290.689915,270.7818459,Poverty,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,20S071,"Contribuir a la protección social de la población afectada por baja demanda de mano de obra o por una emergencia, mediante la entrega de apoyos temporales a su ingreso por su participación en proyectos de beneficio familiar o comunitario.familiar o comunitario.",Hombres y mujeres de 16 años o más de edad reciben apoyos temporales en su ingreso para afrontar los efectos de una emergencia o de baja demanda laboral ejecutando proyectos que contribuyan al mejoramiento de las condiciones familiares o comunitarias y que con su ejecución se obtengan fuentes de ingreso temporal.,Programa de Empleo Temporal (PET),1248,977.8313715,Poverty,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,20S072,"Contribuir a la ruptura del ciclo intergeneracional de la pobreza, desarrollando las capacidades de educación, salud y nutrición de las familias beneficiarias del Programa.","Las familias beneficiarias en condiciones de pobreza desarrollan sus capacidades de educación, salud y nutrición.",Programa de Desarrollo Humano Oportunidades,34941.4,33777.39711,Poverty,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,20S117,"Contribuir a que los hogares rurales que habitan en localidades de alta y muy alta marginación de hasta 5,000 habitantes en situación de pobreza con ingresos por debajo de la línea de bienestar con carencia de calidad y espacios en la vivienda mejoren su calidad de vida a través de acciones de vivienda","Hogares mexicanos en situación de pobreza con ingresos por debajo de la línea de bienestar con carencia de calidad y espacios en la vivienda que habitan en localidades rurales de alta y muy alta marginación de hasta 5,000 habitantes mejoran sus condiciones habitacionales",Programa de Vivienda Rural,700,861.4748066,Housing,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,7
2012,20S118,"Contribuir al desarrollo de capacidades básicas en los beneficiarios, realizando acciones que permitan mejorar su alimentación y nutrición.","Familias beneficiarias, en particular niños menores de cinco años y mujeres embarazadas o en periodo de lactancia, mejoran su alimentación y nutrición.",Programa de Apoyo Alimentario,4083.8,4053.035824,Nutrition,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,20S174,"Contribuir mediante el aumento de la oferta de espacios de cuidado y atención infantil, a abatir el rezago en materia de acceso y permanencia en el trabajo de madres que trabajan, buscan empleo o estudian y los padres solos con hijos o niños bajo su cuidado en hogares que cumplan con los criterios de elegibilidad establecidos en las Reglas de Operación del Programa.","Apoyar a las madres que trabajan, buscan empleo o estudian y a los padres solos, con hijos o niños bajo su cuidado para que cuenten con tiempo disponible y acceder o permanecer en el mercado laboral, o en su caso estudiar, por medio del uso de servicios de cuidado y atención infantil, que contribuyan al desarrollo de las(os) niñas(os).",Programa de estancias infantiles para apoyar a madres trabajadoras,2891.0576,3125.442312,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2012,20S175,"Contribuir a mejorar la calidad de vida y la seguridad ciudadana, mediante el rescate de espacios públicos en condición de deterioro, abandono o inseguridad que sean utilizados preferentemente por la población en situación de pobreza de las ciudades y zonas metropolitanas.","Espacios públicos con deterioro, abandono o inseguridad, en localidades urbanas integradas en zonas metropolitanas y ciudades, son rescatados para el uso y disfrute de la comunidad y, con ello, propiciar la sana convivencia y la cohesión social.",Rescate de espacios públicos,1005,1169.196377,Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2012,20S213,"Contribuir a mejorar la calidad de vida de los avecindados que viven en hogares en condiciones de pobreza en asentamientos humanos irregulares, otorgandoles seguridad jurídica para consolidar ciudades eficientes, seguras y competitivas.","Hogares en condiciones de pobreza que viven en asentamientos humanos irregulares, son apoyados para que cuenten con certeza jurídica respecto a su patrimonio.",Programa de apoyo a los avecindados en condiciones de pobreza patrimonial para regularizar asentamientos humanos irregulares ( PASPRAH ),130,98.40188805,Housing,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
2012,20S216,"Contribuir a la reducción de las desigualdades regionales a través del fortalecimiento del capital físico y del desarrollo de acciones que permitan la integración de las regiones marginadas, rezagadas o en pobreza a los procesos de desarrollo.",Territorios objetivo tienen mayor acceso a infraestructura social básica y cuentan con viviendas mejoradas,Programa para el Desarrollo de Zonas Prioritarias,6411.094318,6188.843087,Housing,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6
2012,23U031,,,Equipamiento Hospital Niño Morelense,40,40,Health,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,23U053,,,"Infraestructura y equipamiento del Centro de Rehabilitación y Educación Especial de Gómez Palacio, Durango",40,40,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,23U058,,,"Fondo de pavimentación, espacios deportivos, alumbrado público y rehabilitación de infraestructura educativa para municipios y demarcaciones territoriales",2980.18422,2966.413674,Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
2012,23U083,,,"Apoyo a municipios para obras de infraestructura y seguridad de los museos, monumentos y zonas arqueológicas (derecho a museos).",0,10.97577445,Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
2012,25E001,,,Aulas Telemáticas en Primaria,50,0,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,25E003,"Contribuir a ampliar las oportunidades educativas para reducir desigualdades entre grupos sociales, cerrar brechas e impulsar la equidad, mediante la atención de alumnos de educación básica de sostenimiento federal en el D. F., en todos sus niveles y modalidades.","La población en edad escolar de educación básica en el D. F., que solicita servicios de educación, es atendida.",Prestación de servicios de educación básica en el D.F.,30289.38753,31937.31583,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,25E004,Contribuir a elevar la calidad de la educación mediante la formación inicial y el desarrollo de docentes de educación básica.,Estudiantes de las escuelas oficiales de educación normal en formación inicial.,Prestación de servicios de educación normal en el D.F.,782.933257,919.5479091,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,25E016,,,Programa Escuela Siempre Abierta a la comunidad,0,15.88636398,Education,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2012,25E029,,,Programa de Escuelas de Calidad,0,23.730314,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2012,25E032,,,Programa de Atención Educativa a Grupos en Situación Vulnerable en Educación Básica,0,1.39382107,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,25E033,,,Programa de Fortalecimiento de la Educación Especial y de la Integración Educativa,0,7.77084976,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,25E035,,,Programa de Mejoramiento Institucional de las Escuelas Normales Públicas,0,0,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,25E042,,,Programa Fortalecimiento a las Acciones Asociadas a la Educación Indígena,0,0,Education,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2012,25E072,,,Programa de Reforma Curricular de Educación Básica,0,7.37368947,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,25E073,,,Programa Nacional de Inglés en Educación Básica,0,13.815762,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2012,25E108,,,Programa Becas de Apoyo a la Educación Básica de Madres Jóvenes y Jóvenes Embarazadas,0,0,Education,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,25E111,,,Programa de Educación Básica para Niños y Niñas de Familias Jornaleras Agrícolas Migrantes,0,0,Education,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2012,25E127,,,Programa del Sistema Nacional de Formación Continua y Superación Profesional de Maestros de Educación Básica en Servicio,0,5.33321615,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,25E128,,,Programa Nacional de Lectura,0,0.07334073,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2012,25E152,,,Programa para el Fortalecimiento del Servicio de la Educación Telesecundaria   ,0,0,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,25E221,,,Programa Escuelas de Tiempo Completo,0,453.8676367,Education,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2012,25E222,,,Programa de Escuela Segura,0,17.23811851,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,25E227,,,"Programa de Fortalecimiento de Comunidades Escolares de Aprendizaje, Concursable",0,1.96491433,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,25I002,,,Previsiones salariales y económicas del Fondo de Aportaciones para la Educación Básica y Normal,10200.44831,0,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,25I003,,,Previsiones salariales y económicas del Fondo de Aportaciones para la Educación Tecnológica y de Adultos,142.967243,0,Education,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2012,25I005,,,Programa de Incorporación,169.283993,0,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,25S028,,,Programa Nacional de Becas y Financiamiento (PRONABES),0,14.259965,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,25S108,,,Programa Becas de apoyo a la Educación Básica de Madres Jóvenes y Jóvenes Embarazadas,0,1.1245,Education,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,25S156,,,Programa Beca de Apoyo a la Práctica Intensiva y al Servicio Social para Estudiantes de Séptimo y Octavo Semestres de Escuelas Normales Públicas.   ,0,9.3035625,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,25U001,Contribuir a ampliar las oportunidades de los alumnos de educación básica mediante el otorgamiento de becas escolares.,"Alumnos de educación primaria, secundaria y especial en el D. F., reciben ayuda económica para apoyar la permanencia y conclusión de sus estudios.",Becas para la población atendida por el sector educativo,0,186.2835011,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,31E001,Contribuir a garantizar la protección a los derechos de la propiedad mediante la certeza jurídica en la tenencia de la tierra,La población campesina cuenta con seguridad jurídica en la tenencia de la tierra,Resolución de asuntos relativos a conflictos y controversias por la posesión y usufructo de la tierra,767.455487,578.4326813,Housing,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
2012,31E002,Contribuir a un irrestricto respeto a los derechos de propiedad de los campesinos mediante la seguridad jur¿dica en la tenencia de la tierra.,Los campesinos cuentan con la certeza de la seguridad jurídica en la tenencia de la tierra,Resolución de juicios agrarios dotatorios de tierras y los recursos de revisión,237.836017,217.5733911,Housing,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
2012,33I001,Contribuir a que las entidades federativas cuenten con los recursos que les permitan prestar los servicios educativos previstos en el artículo 13 de la Ley General de Educación mediante la radicación de los recursos.,Las entidades federativas conocen la fecha e importe de los recursos quincenales que se radican por la SHCP.,FAEB,263625.1616,277270.3998,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,33I002,Contribuir a mejorar las condiciones de salud de la población mediante el apoyo financiero a las Instituciones Públicas de la Secretaria de Salud en las Entidades Federativas.,Los servicios de salud de las entidades federativas cuentan con personal médico para fortalecer la cobertura de salud,FASSA,61951.39493,66292.47489,Social security,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,33I006,Contribuir a reducir las brechas o desigualdades en salud mediante la entrega de recursos para disminuir la inseguridad alimentaria,Las entidades federativas destinan recursos a programas para disminuir la inseguridad alimentaria,FAM Asistencia Social,7351.029715,7351.029715,Nutrition,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2012,33I007,"Contribuir a que las entidades federativas cuenten con los recursos que les permitan llevar a cabo acciones para la construcción, equipamiento y rehabilitación de infraestructura física en el nivel de educación básica, de acuerdo con el artículo 41 de la Ley Coordinación Fiscal, mediante la radicación de los recursos.",Las entidades federativas conocen la fecha e importe de los recursos mensuales que se radican por la SHCP.,FAM Infraestructura Educativa Básica,5610.194778,5610.194778,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,33I008,"Contribuir a que las entidades federativas cuenten con los recursos que les permitan llevar a cabo acciones para la construcción, equipamiento y rehabilitación de infraestructura física en de los niveles de educación media superior y superior en su modalidad universitaria según las necesidades de cada nivel, de acuerdo con el artículo 41 de la Ley de Coordinación Fiscal, mediante la radicación de los recursos.",Las entidades federativas conocen la fecha e importe de los recursos mensuales que se radican por la SHCP.,FAM Infraestructura Educativa Media Superior y Superior,3155.734563,3155.734563,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,33I009,,,FAETA Educación Tecnológica,3127.76816,3393.486083,Education,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,33I010,,,FAETA Educación de Adultos,2008.912365,2117.491665,Education,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,38U002,"Contribuir al fortalecimiento de la cadena educación superior, ciencia básica y aplicada, mediante el fomento a la consolidación de grupos de investigación y/o el fortalecimiento del posgrado nacional de calidad.",Los Doctores fomentan la consolidación de grupos de investigación y/o el fortalecimiento del posgrado nacional de calidad,Apoyo a la consolidación Institucional.,277,253.6363055,Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,50E001,"Contribuir a incrementar la expectativa de vida de la población derechohabiente del IMSS mediante acciones de promoción y prevención de la salud, con énfasis en la detección oportuna de enfermedades y protección especifica.",La población derechohabiente del IMSS recibe atención preventiva integrada y es protegida de los riesgos y daños a la salud más frecuentes.,Atención a la salud pública,3251.824564,2343.138485,Health,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2012,50E002,"Contribuir a incrementar la expectativa de vida de la población derechohabiente del IMSS, mediante acciones de promoción y prevención de la salud, con enfasis en la detección oportuna de enfermedades y protección específica.","La poblacion derechohabiente del Instituto Mexicano del Seguro Social está atendida con oportunidad en las Unidades Medicas de Primero, Segundo Nivel y de Alta Especialidad",Atención curativa eficiente,137385.988,138732.0475,Health,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,50E003,"Contribuir a incrementar la expectativa de vida de la población derechohabiente del IMSS mediante acciones de promoción y prevención de la salud, con enfasis en la detección oportuna de enfermedades y protección especifica.","Los trabajadores asegurados reciben con oportunidad su dictamen médico, que le permite acceder a las prestaciones económicas y en especie que les corresponden en el ramo de riesgos de trabajo e invalidez de acuerdo a la Ley contribuyendo a incrementar la expectativa de vida de la población derechohabiente del IMSS.",Atención a la salud en el trabajo,828.4955531,808.4001244,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
2012,50E004,Contribuir a consolidar la Investigación en Salud en el IMSS mediante la generación de productos científicos.,La Investigación en Salud en el Instituto Mexicano del Seguro Social genera productos científicos.,Investigación en salud en el IMSS,495.0524191,370.0400712,Health,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2012,50E006,Contribuir a incrementar la cobertura de la seguridad social para los trabajadores mediante la recuperación en tiempo y forma de las cuotas del IMSS,Las cuotas obrero patronales son pagadas en tiempo y forma.,Recaudación eficiente de ingresos obrero patronales,5339.750158,5117.592621,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,50E007,"Contribuir a la integración de la mujer trabajadora, del trabajador viudo o divorciado o de aquél al que judicialmente se le hubiera confiado la custodia de sus hijos, al mercado laboral mediante el otorgamiento del servicio de guarderías conforme al artículo 201 de la Ley del Seguro Social.",Los trabajadores con derecho cuentan con el servicio de guarderías.,Servicios de guardería,8160.623013,8074.287946,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2012,50E008,"Contribuir a incrementar la expectativa de vida de la población derechohabiente mediante acciones de promoción y prevención de la salud, con enfasis en la detección oportuna de enfermedadas y protección especifica.",La población derechohabiente es reducida en su morbilidad y mortalidad por enfermedades prevenibles y relacionadas con la salud reproductiva,Atención a la salud reproductiva,649.6402815,450.2677935,Health,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,50E009,"Contribuir al bienestar y desarrollo humano de los derechohabientes del Instituto Mexicano del Seguro Social y público en general a través de la promoción y fomento a la salud, la cultura, el deporte y la capacitación técnica certificada.",Los derechohabientes y público en general reciben los beneficios de las prestaciones sociales.,Prestaciones sociales eficientes,746.2412215,709.3268788,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,50E010,"Contribuir a la calidad de vida de la población económicamente activa del decil 5 al a traqvés del acceso al Sistema Nacional de Tiendas IMSS - SNTSS, Centro Vacacionales y Velatorios institucionales","La población economicamente activa del decil 5 al 7 se beneficia a través de cuotas y precios accesibles en el Sistema Nacional de Tiendas IMSS - SNTSS, Centros Vacacionales y Velatorios","Otorgamiento de las prestaciones de velatorios, centros vacacionales y tiendas",911.533737,934.8532204,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4
2012,50J001,Contribuir al ingreso de la población derechohabiente mediante el otorgamiento de pensiones.,Pensionados que cobran bajo el esquema de acreditamiento en cuenta bancaria con posibilidad de disponer de su pensión desde el día primero de cada mes,Pensiones en curso de pago Ley 1973,122242.6989,130299.7294,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
2012,50J002,Contribuir al ingreso de la población derechohabiente mediante el otorgamiento de pensiones.,Los pensionados que eligieron Ley del Seguro Social 1997 reciben oportunamente el envío de sus Rentas Vitalicias,Rentas vitalicias Ley 1997,12972.71988,12920.78527,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
2012,50J003,,,Régimen de Pensiones y Jubilaciones IMSS,48269.99974,49874.53868,Social security,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
2012,50J004,Contribuir al ingreso de la población derechohabiente mediante el otorgamiento de subsidios.,Los asegurados tienen disponible el pago de subsidio a través de los recursos transferidos a las instituciones bancarias.,Pagar oportunamente los subsidios a los asegurados con derecho,11923.81846,12806.71917,Social security,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4
